Date,Norway,New Mexico
1973-02-01,3950.297916666667,1107.6773333333333
1973-03-01,3952.360833333333,1109.8256666666666
1973-04-01,3954.42375,1111.974
1973-05-01,3956.4866666666667,1114.1223333333332
1973-06-01,3958.5495833333334,1116.2706666666666
1973-07-01,3960.6125,1118.4189999999999
1973-08-01,3962.6754166666665,1120.5673333333334
1973-09-01,3964.7383333333332,1122.7156666666667
1973-10-01,3966.80125,1124.864
1973-11-01,3968.8641666666663,1127.0123333333333
1973-12-01,3970.927083333333,1129.1606666666667
1974-01-01,3972.99,1131.309
1974-02-01,3975.034583333333,1133.69525
1974-03-01,3977.0791666666664,1136.0815
1974-04-01,3979.1237499999997,1138.46775
1974-05-01,3981.168333333333,1140.854
1974-06-01,3983.2129166666664,1143.24025
1974-07-01,3985.2574999999997,1145.6264999999999
1974-08-01,3987.3020833333335,1148.0127499999999
1974-09-01,3989.346666666667,1150.399
1974-10-01,3991.39125,1152.78525
1974-11-01,3993.4358333333334,1155.1715
1974-12-01,3995.4804166666668,1157.55775
1975-01-01,3997.525,1159.944
1975-02-01,3999.1563333333334,1162.3899166666665
1975-03-01,4000.7876666666666,1164.8358333333333
1975-04-01,4002.419,1167.28175
1975-05-01,4004.0503333333336,1169.7276666666667
1975-06-01,4005.681666666667,1172.1735833333332
1975-07-01,4007.313,1174.6195
1975-08-01,4008.9443333333334,1177.0654166666668
1975-09-01,4010.5756666666666,1179.5113333333334
1975-10-01,4012.2070000000003,1181.95725
1975-11-01,4013.8383333333336,1184.4031666666667
1975-12-01,4015.469666666667,1186.8490833333335
1976-01-01,4017.101,1189.295
1976-02-01,4018.6094166666667,1191.4970833333334
1976-03-01,4020.1178333333337,1193.6991666666668
1976-04-01,4021.6262500000003,1195.9012500000001
1976-05-01,4023.134666666667,1198.1033333333335
1976-06-01,4024.6430833333334,1200.3054166666668
1976-07-01,4026.1515,1202.5075000000002
1976-08-01,4027.659916666667,1204.7095833333333
1976-09-01,4029.1683333333335,1206.9116666666666
1976-10-01,4030.67675,1209.11375
1976-11-01,4032.185166666667,1211.3158333333333
1976-12-01,4033.6935833333337,1213.5179166666667
1977-01-01,4035.202,1215.72
1977-02-01,4036.5358333333334,1217.5795
1977-03-01,4037.869666666667,1219.439
1977-04-01,4039.2035,1221.2985
1977-05-01,4040.5373333333337,1223.1580000000001
1977-06-01,4041.871166666667,1225.0175000000002
1977-07-01,4043.205,1226.877
1977-08-01,4044.5388333333335,1228.7365
1977-09-01,4045.8726666666666,1230.596
1977-10-01,4047.2065000000002,1232.4555
1977-11-01,4048.5403333333334,1234.315
1977-12-01,4049.874166666667,1236.1745
1978-01-01,4051.208,1238.034
1978-02-01,4052.4518333333335,1241.9246666666668
1978-03-01,4053.6956666666665,1245.8153333333335
1978-04-01,4054.9395,1249.7060000000001
1978-05-01,4056.1833333333334,1253.5966666666668
1978-06-01,4057.427166666667,1257.4873333333335
1978-07-01,4058.6710000000003,1261.3780000000002
1978-08-01,4059.9148333333333,1265.2686666666666
1978-09-01,4061.1586666666667,1269.1593333333333
1978-10-01,4062.4025,1273.05
1978-11-01,4063.646333333333,1276.9406666666666
1978-12-01,4064.8901666666666,1280.8313333333333
1979-01-01,4066.134,1284.722
1979-02-01,4067.197833333333,1286.7785
1979-03-01,4068.2616666666668,1288.835
1979-04-01,4069.3255,1290.8915
1979-05-01,4070.3893333333335,1292.948
1979-06-01,4071.4531666666667,1295.0045
1979-07-01,4072.517,1297.0610000000001
1979-08-01,4073.5808333333334,1299.1175
1979-09-01,4074.6446666666666,1301.174
1979-10-01,4075.7085,1303.2305000000001
1979-11-01,4076.7723333333333,1305.287
1979-12-01,4077.836166666667,1307.3435000000002
1980-01-01,4078.9,1309.4
1980-02-01,4080.02,1311.3456666666668
1980-03-01,4081.1400000000003,1313.2913333333333
1980-04-01,4082.26,1315.237
1980-05-01,4083.38,1317.1826666666668
1980-06-01,4084.5,1319.1283333333333
1980-07-01,4085.62,1321.074
1980-08-01,4086.7400000000002,1323.0196666666668
1980-09-01,4087.86,1324.9653333333333
1980-10-01,4088.98,1326.911
1980-11-01,4090.1000000000004,1328.8566666666668
1980-12-01,4091.2200000000003,1330.8023333333333
1981-01-01,4092.34,1332.748
1981-02-01,4093.5669166666667,1335.3375833333334
1981-03-01,4094.7938333333336,1337.9271666666668
1981-04-01,4096.02075,1340.51675
1981-05-01,4097.247666666667,1343.1063333333334
1981-06-01,4098.474583333334,1345.6959166666668
1981-07-01,4099.7015,1348.2855
1981-08-01,4100.928416666667,1350.8750833333334
1981-09-01,4102.155333333333,1353.4646666666667
1981-10-01,4103.382250000001,1356.0542500000001
1981-11-01,4104.609166666667,1358.6438333333335
1981-12-01,4105.836083333334,1361.2334166666667
1982-01-01,4107.063,1363.823
1982-02-01,4108.350333333334,1366.3678333333335
1982-03-01,4109.6376666666665,1368.9126666666668
1982-04-01,4110.925,1371.4575
1982-05-01,4112.212333333334,1374.0023333333334
1982-06-01,4113.499666666667,1376.5471666666667
1982-07-01,4114.787,1379.092
1982-08-01,4116.074333333334,1381.6368333333335
1982-09-01,4117.361666666667,1384.1816666666668
1982-10-01,4118.649,1386.7265000000002
1982-11-01,4119.936333333334,1389.2713333333334
1982-12-01,4121.223666666667,1391.8161666666667
1983-01-01,4122.511,1394.361
1983-02-01,4123.497833333334,1396.2240000000002
1983-03-01,4124.484666666667,1398.087
1983-04-01,4125.471500000001,1399.95
1983-05-01,4126.458333333334,1401.813
1983-06-01,4127.445166666667,1403.6760000000002
1983-07-01,4128.432000000001,1405.5390000000002
1983-08-01,4129.418833333333,1407.402
1983-09-01,4130.405666666667,1409.265
1983-10-01,4131.3925,1411.1280000000002
1983-11-01,4132.379333333333,1412.991
1983-12-01,4133.366166666667,1414.854
1984-01-01,4134.353,1416.717
1984-02-01,4135.310666666666,1418.5206666666668
1984-03-01,4136.268333333333,1420.3243333333335
1984-04-01,4137.226000000001,1422.1280000000002
1984-05-01,4138.183666666667,1423.9316666666668
1984-06-01,4139.141333333333,1425.7353333333335
1984-07-01,4140.099,1427.5390000000002
1984-08-01,4141.056666666667,1429.3426666666667
1984-09-01,4142.0143333333335,1431.1463333333334
1984-10-01,4142.972,1432.95
1984-11-01,4143.929666666667,1434.7536666666667
1984-12-01,4144.887333333334,1436.5573333333334
1985-01-01,4145.845,1438.361
1985-02-01,4146.956833333334,1440.3916666666669
1985-03-01,4148.068666666667,1442.4223333333334
1985-04-01,4149.1805,1444.453
1985-05-01,4150.292333333334,1446.4836666666667
1985-06-01,4151.404166666667,1448.5143333333335
1985-07-01,4152.516,1450.545
1985-08-01,4153.627833333333,1452.5756666666666
1985-09-01,4154.739666666666,1454.6063333333334
1985-10-01,4155.8515,1456.6370000000002
1985-11-01,4156.963333333333,1458.6676666666667
1985-12-01,4158.0751666666665,1460.6983333333333
1986-01-01,4159.187,1462.729
1986-02-01,4160.5481666666665,1464.0449166666667
1986-03-01,4161.909333333333,1465.3608333333334
1986-04-01,4163.2705,1466.67675
1986-05-01,4164.631666666666,1467.9926666666668
1986-06-01,4165.992833333333,1469.3085833333334
1986-07-01,4167.353999999999,1470.6245
1986-08-01,4168.715166666667,1471.9404166666666
1986-09-01,4170.076333333333,1473.2563333333333
1986-10-01,4171.4375,1474.57225
1986-11-01,4172.798666666667,1475.8881666666666
1986-12-01,4174.159833333333,1477.2040833333333
1987-01-01,4175.521,1478.52
1987-02-01,4177.418333333333,1479.50475
1987-03-01,4179.315666666666,1480.4895
1987-04-01,4181.213,1481.47425
1987-05-01,4183.110333333333,1482.459
1987-06-01,4185.007666666666,1483.44375
1987-07-01,4186.905,1484.4285
1987-08-01,4188.802333333333,1485.41325
1987-09-01,4190.699666666666,1486.398
1987-10-01,4192.597,1487.38275
1987-11-01,4194.494333333333,1488.3675
1987-12-01,4196.391666666666,1489.35225
1988-01-01,4198.289,1490.337
1988-02-01,4200.1554166666665,1491.4673333333333
1988-03-01,4202.021833333333,1492.5976666666666
1988-04-01,4203.88825,1493.728
1988-05-01,4205.754666666667,1494.8583333333333
1988-06-01,4207.621083333333,1495.9886666666666
1988-07-01,4209.487499999999,1497.1190000000001
1988-08-01,4211.353916666666,1498.2493333333334
1988-09-01,4213.220333333333,1499.3796666666667
1988-10-01,4215.0867499999995,1500.51
1988-11-01,4216.953166666666,1501.6403333333333
1988-12-01,4218.819583333333,1502.7706666666668
1989-01-01,4220.686,1503.901
1989-02-01,4221.721833333333,1505.237
1989-03-01,4222.757666666666,1506.573
1989-04-01,4223.7935,1507.909
1989-05-01,4224.829333333333,1509.2450000000001
1989-06-01,4225.8651666666665,1510.5810000000001
1989-07-01,4226.901,1511.917
1989-08-01,4227.936833333333,1513.253
1989-09-01,4228.972666666667,1514.589
1989-10-01,4230.0085,1515.925
1989-11-01,4231.044333333333,1517.261
1989-12-01,4232.080166666667,1518.597
1990-01-01,4233.116,1519.933
1990-02-01,4234.508833333333,1522.1981666666666
1990-03-01,4235.901666666667,1524.4633333333334
1990-04-01,4237.2945,1526.7285
1990-05-01,4238.687333333333,1528.9936666666667
1990-06-01,4240.080166666667,1531.2588333333333
1990-07-01,4241.473,1533.524
1990-08-01,4242.865833333333,1535.7891666666667
1990-09-01,4244.258666666667,1538.0543333333333
1990-10-01,4245.6515,1540.3195
1990-11-01,4247.044333333333,1542.5846666666666
1990-12-01,4248.437166666667,1544.8498333333334
1991-01-01,4249.83,1547.115
1991-02-01,4251.813666666667,1549.9179166666668
1991-03-01,4253.797333333333,1552.7208333333333
1991-04-01,4255.781,1555.52375
1991-05-01,4257.764666666667,1558.3266666666666
1991-06-01,4259.748333333333,1561.1295833333334
1991-07-01,4261.732,1563.9325
1991-08-01,4263.715666666667,1566.7354166666667
1991-09-01,4265.699333333333,1569.5383333333334
1991-10-01,4267.683,1572.34125
1991-11-01,4269.666666666667,1575.1441666666667
1991-12-01,4271.650333333333,1577.9470833333332
1992-01-01,4273.634,1580.75
1992-02-01,4275.76175,1583.5989166666666
1992-03-01,4277.8895,1586.4478333333334
1992-04-01,4280.01725,1589.29675
1992-05-01,4282.145,1592.1456666666666
1992-06-01,4284.27275,1594.9945833333334
1992-07-01,4286.4005,1597.8435
1992-08-01,4288.52825,1600.6924166666665
1992-09-01,4290.656,1603.5413333333333
1992-10-01,4292.7837500000005,1606.39025
1992-11-01,4294.9115,1609.2391666666665
1992-12-01,4297.039250000001,1612.0880833333333
1993-01-01,4299.167,1614.937
1993-02-01,4301.3043333333335,1618.1363333333331
1993-03-01,4303.441666666667,1621.3356666666666
1993-04-01,4305.579,1624.5349999999999
1993-05-01,4307.716333333334,1627.7343333333333
1993-06-01,4309.853666666667,1630.9336666666666
1993-07-01,4311.991,1634.1329999999998
1993-08-01,4314.128333333333,1637.3323333333333
1993-09-01,4316.265666666666,1640.5316666666665
1993-10-01,4318.403,1643.731
1993-11-01,4320.540333333333,1646.9303333333332
1993-12-01,4322.6776666666665,1650.1296666666667
1994-01-01,4324.815,1653.329
1994-02-01,4326.78125,1655.753
1994-03-01,4328.7474999999995,1658.177
1994-04-01,4330.71375,1660.6009999999999
1994-05-01,4332.679999999999,1663.0249999999999
1994-06-01,4334.64625,1665.4489999999998
1994-07-01,4336.612499999999,1667.873
1994-08-01,4338.57875,1670.297
1994-09-01,4340.545,1672.721
1994-10-01,4342.51125,1675.145
1994-11-01,4344.4775,1677.569
1994-12-01,4346.443749999999,1679.993
1995-01-01,4348.41,1682.417
1995-02-01,4350.205583333333,1684.3948333333333
1995-03-01,4352.001166666667,1686.3726666666666
1995-04-01,4353.7967499999995,1688.3505
1995-05-01,4355.592333333333,1690.3283333333334
1995-06-01,4357.387916666667,1692.3061666666667
1995-07-01,4359.1835,1694.284
1995-08-01,4360.979083333334,1696.2618333333332
1995-09-01,4362.774666666667,1698.2396666666666
1995-10-01,4364.570250000001,1700.2175
1995-11-01,4366.365833333333,1702.1953333333333
1995-12-01,4368.161416666667,1704.1731666666667
1996-01-01,4369.957,1706.151
1996-02-01,4371.853416666667,1707.5500000000002
1996-03-01,4373.749833333333,1708.949
1996-04-01,4375.64625,1710.348
1996-05-01,4377.542666666667,1711.747
1996-06-01,4379.439083333334,1713.1460000000002
1996-07-01,4381.3355,1714.545
1996-08-01,4383.231916666667,1715.944
1996-09-01,4385.128333333333,1717.343
1996-10-01,4387.0247500000005,1718.7420000000002
1996-11-01,4388.921166666667,1720.141
1996-12-01,4390.8175833333335,1721.54
1997-01-01,4392.714,1722.939
1997-02-01,4394.7877499999995,1723.8220000000001
1997-03-01,4396.8615,1724.7050000000002
1997-04-01,4398.93525,1725.5880000000002
1997-05-01,4401.009,1726.471
1997-06-01,4403.08275,1727.354
1997-07-01,4405.1565,1728.237
1997-08-01,4407.2302500000005,1729.1200000000001
1997-09-01,4409.304,1730.0030000000002
1997-10-01,4411.37775,1730.886
1997-11-01,4413.4515,1731.769
1997-12-01,4415.525250000001,1732.652
1998-01-01,4417.599,1733.535
1998-02-01,4419.909833333333,1734.06075
1998-03-01,4422.220666666667,1734.5865000000001
1998-04-01,4424.5315,1735.1122500000001
1998-05-01,4426.842333333333,1735.6380000000001
1998-06-01,4429.153166666667,1736.1637500000002
1998-07-01,4431.464,1736.6895
1998-08-01,4433.774833333333,1737.21525
1998-09-01,4436.085666666667,1737.741
1998-10-01,4438.3965,1738.26675
1998-11-01,4440.707333333333,1738.7925
1998-12-01,4443.018166666667,1739.31825
1999-01-01,4445.329,1739.844
1999-02-01,4448.093,1746.624
1999-03-01,4450.857,1753.404
1999-04-01,4453.621,1760.184
1999-05-01,4456.385,1766.964
1999-06-01,4459.149,1773.744
1999-07-01,4461.9130000000005,1780.524
1999-08-01,4464.677,1787.304
1999-09-01,4467.441,1794.084
1999-10-01,4470.205,1800.864
1999-11-01,4472.969,1807.644
1999-12-01,4475.733,1814.424
2000-01-01,4478.497,1821.204
2000-02-01,4480.57525,1822.0778333333333
2000-03-01,4482.6535,1822.9516666666666
2000-04-01,4484.73175,1823.8255
2000-05-01,4486.81,1824.6993333333332
2000-06-01,4488.88825,1825.5731666666666
2000-07-01,4490.9665,1826.4470000000001
2000-08-01,4493.04475,1827.3208333333334
2000-09-01,4495.123,1828.1946666666668
2000-10-01,4497.20125,1829.0685
2000-11-01,4499.2795,1829.9423333333334
2000-12-01,4501.35775,1830.8161666666667
2001-01-01,4503.436,1831.69
2001-02-01,4505.155166666666,1833.65825
2001-03-01,4506.874333333333,1835.6265
2001-04-01,4508.5935,1837.59475
2001-05-01,4510.312666666667,1839.563
2001-06-01,4512.031833333333,1841.53125
2001-07-01,4513.751,1843.4995
2001-08-01,4515.470166666666,1845.46775
2001-09-01,4517.189333333333,1847.436
2001-10-01,4518.9085,1849.40425
2001-11-01,4520.627666666666,1851.3725
2001-12-01,4522.346833333333,1853.34075
2002-01-01,4524.066,1855.309
2002-02-01,4526.414833333333,1857.1644166666667
2002-03-01,4528.763666666667,1859.0198333333333
2002-04-01,4531.1125,1860.87525
2002-05-01,4533.461333333334,1862.7306666666666
2002-06-01,4535.810166666667,1864.5860833333334
2002-07-01,4538.159,1866.4415
2002-08-01,4540.507833333333,1868.2969166666667
2002-09-01,4542.856666666667,1870.1523333333334
2002-10-01,4545.2055,1872.00775
2002-11-01,4547.5543333333335,1873.8631666666668
2002-12-01,4549.903166666667,1875.7185833333333
2003-01-01,4552.252,1877.574
2003-02-01,4554.352416666667,1879.7601666666667
2003-03-01,4556.452833333334,1881.9463333333333
2003-04-01,4558.553250000001,1884.1325000000002
2003-05-01,4560.653666666667,1886.3186666666668
2003-06-01,4562.754083333333,1888.5048333333334
2003-07-01,4564.8545,1890.691
2003-08-01,4566.9549166666675,1892.8771666666667
2003-09-01,4569.055333333334,1895.0633333333333
2003-10-01,4571.15575,1897.2495
2003-11-01,4573.256166666667,1899.4356666666667
2003-12-01,4575.356583333334,1901.6218333333334
2004-01-01,4577.457,1903.808
2004-02-01,4579.865833333333,1906.1801666666665
2004-03-01,4582.274666666667,1908.5523333333333
2004-04-01,4584.6835,1910.9245
2004-05-01,4587.092333333334,1913.2966666666666
2004-06-01,4589.501166666667,1915.6688333333332
2004-07-01,4591.91,1918.041
2004-08-01,4594.318833333334,1920.4131666666667
2004-09-01,4596.727666666667,1922.7853333333333
2004-10-01,4599.1365000000005,1925.1574999999998
2004-11-01,4601.5453333333335,1927.5296666666666
2004-12-01,4603.954166666667,1929.9018333333333
2005-01-01,4606.363,1932.274
2005-02-01,4609.184333333334,1934.7625833333332
2005-03-01,4612.005666666667,1937.2511666666664
2005-04-01,4614.827,1939.73975
2005-05-01,4617.6483333333335,1942.2283333333332
2005-06-01,4620.469666666667,1944.7169166666665
2005-07-01,4623.291,1947.2055
2005-08-01,4626.1123333333335,1949.6940833333333
2005-09-01,4628.933666666667,1952.1826666666666
2005-10-01,4631.755,1954.6712499999999
2005-11-01,4634.576333333333,1957.1598333333332
2005-12-01,4637.397666666667,1959.6484166666667
2006-01-01,4640.219,1962.137
2006-02-01,4643.628583333333,1964.4647499999999
2006-03-01,4647.038166666667,1966.7925
2006-04-01,4650.44775,1969.12025
2006-05-01,4653.857333333333,1971.4479999999999
2006-06-01,4657.2669166666665,1973.77575
2006-07-01,4660.6765,1976.1035
2006-08-01,4664.086083333334,1978.4312499999999
2006-09-01,4667.495666666667,1980.759
2006-10-01,4670.90525,1983.08675
2006-11-01,4674.314833333334,1985.4144999999999
2006-12-01,4677.724416666667,1987.74225
2007-01-01,4681.134,1990.07
2007-02-01,4685.80375,1991.786
2007-03-01,4690.4735,1993.502
2007-04-01,4695.14325,1995.2179999999998
2007-05-01,4699.813,1996.934
2007-06-01,4704.48275,1998.65
2007-07-01,4709.1525,2000.366
2007-08-01,4713.82225,2002.0819999999999
2007-09-01,4718.492,2003.798
2007-10-01,4723.16175,2005.5140000000001
2007-11-01,4727.8315,2007.23
2007-12-01,4732.50125,2008.946
2008-01-01,4737.171,2010.662
2008-02-01,4742.344416666667,2012.8403333333333
2008-03-01,4747.517833333333,2015.0186666666666
2008-04-01,4752.69125,2017.1970000000001
2008-05-01,4757.864666666667,2019.3753333333334
2008-06-01,4763.038083333334,2021.5536666666667
2008-07-01,4768.2115,2023.732
2008-08-01,4773.384916666667,2025.9103333333333
2008-09-01,4778.558333333333,2028.0886666666665
2008-10-01,4783.731750000001,2030.2669999999998
2008-11-01,4788.905166666667,2032.4453333333333
2008-12-01,4794.078583333334,2034.6236666666666
2009-01-01,4799.252,2036.802
2009-02-01,4804.164250000001,2039.1196666666665
2009-03-01,4809.0765,2041.4373333333333
2009-04-01,4813.98875,2043.7549999999999
2009-05-01,4818.901,2046.0726666666667
2009-06-01,4823.81325,2048.3903333333333
2009-07-01,4828.7255000000005,2050.708
2009-08-01,4833.63775,2053.0256666666664
2009-09-01,4838.55,2055.3433333333332
2009-10-01,4843.46225,2057.661
2009-11-01,4848.3745,2059.978666666667
2009-12-01,4853.286749999999,2062.296333333333
2010-01-01,4858.199,2064.614
2010-02-01,4863.3745,2065.9550833333333
2010-03-01,4868.549999999999,2067.2961666666665
2010-04-01,4873.7255,2068.6372499999998
2010-05-01,4878.901,2069.9783333333335
2010-06-01,4884.0765,2071.3194166666667
2010-07-01,4889.252,2072.6605
2010-08-01,4894.4275,2074.001583333333
2010-09-01,4899.603,2075.3426666666664
2010-10-01,4904.7785,2076.68375
2010-11-01,4909.954,2078.0248333333334
2010-12-01,4915.1295,2079.3659166666666
2011-01-01,4920.305,2080.707
2011-02-01,4925.76875,2081.2909999999997
2011-03-01,4931.2325,2081.875
2011-04-01,4936.69625,2082.459
2011-05-01,4942.16,2083.043
2011-06-01,4947.62375,2083.627
2011-07-01,4953.0875,2084.2110000000002
2011-08-01,4958.55125,2084.795
2011-09-01,4964.015,2085.379
2011-10-01,4969.47875,2085.963
2011-11-01,4974.9425,2086.547
2011-12-01,4980.40625,2087.1310000000003
2012-01-01,4985.87,2087.715
2012-02-01,4991.3204166666665,2088.1415
2012-03-01,4996.770833333333,2088.568
2012-04-01,5002.22125,2088.9945000000002
2012-05-01,5007.671666666666,2089.4210000000003
2012-06-01,5013.122083333333,2089.8475000000003
2012-07-01,5018.5725,2090.2740000000003
2012-08-01,5024.022916666667,2090.7005
2012-09-01,5029.473333333333,2091.127
2012-10-01,5034.92375,2091.5535
2012-11-01,5040.3741666666665,2091.98
2012-12-01,5045.824583333333,2092.4065
2013-01-01,5051.275,2092.833
2013-02-01,5056.090083333333,2092.6165833333334
2013-03-01,5060.905166666666,2092.400166666667
2013-04-01,5065.720249999999,2092.18375
2013-05-01,5070.535333333333,2091.9673333333335
2013-06-01,5075.350416666666,2091.750916666667
2013-07-01,5080.165499999999,2091.5344999999998
2013-08-01,5084.980583333333,2091.318083333333
2013-09-01,5089.795666666666,2091.1016666666665
2013-10-01,5094.61075,2090.88525
2013-11-01,5099.425833333333,2090.668833333333
2013-12-01,5104.240916666667,2090.4524166666665
2014-01-01,5109.056,2090.236
2014-02-01,5113.784833333333,2090.22225
2014-03-01,5118.513666666666,2090.2084999999997
2014-04-01,5123.242499999999,2090.1947499999997
2014-05-01,5127.971333333333,2090.181
2014-06-01,5132.7001666666665,2090.16725
2014-07-01,5137.429,2090.1535
2014-08-01,5142.157833333333,2090.13975
2014-09-01,5146.886666666666,2090.1259999999997
2014-10-01,5151.6155,2090.11225
2014-11-01,5156.3443333333325,2090.0985
2014-12-01,5161.073166666666,2090.08475
2015-01-01,5165.802,2090.071
2015-02-01,5169.81725,2090.278
2015-03-01,5173.8324999999995,2090.4849999999997
2015-04-01,5177.84775,2090.692
2015-05-01,5181.862999999999,2090.899
2015-06-01,5185.87825,2091.1059999999998
2015-07-01,5189.8935,2091.313
2015-08-01,5193.90875,2091.52
2015-09-01,5197.924,2091.727
2015-10-01,5201.939249999999,2091.9339999999997
2015-11-01,5205.9545,2092.1409999999996
2015-12-01,5209.969749999999,2092.348
2016-01-01,5213.985,2092.555
2016-02-01,5217.6793333333335,2092.579083333333
2016-03-01,5221.373666666666,2092.6031666666668
2016-04-01,5225.067999999999,2092.62725
2016-05-01,5228.762333333333,2092.6513333333332
2016-06-01,5232.456666666667,2092.6754166666665
2016-07-01,5236.151,2092.6994999999997
2016-08-01,5239.845333333333,2092.7235833333334
2016-09-01,5243.539666666667,2092.7476666666666
2016-10-01,5247.234,2092.77175
2016-11-01,5250.928333333333,2092.7958333333336
2016-12-01,5254.622666666666,2092.819916666667
2017-01-01,5258.317,2092.844
2017-02-01,5261.4255,2092.9198333333334
2017-03-01,5264.534,2092.9956666666667
2017-04-01,5267.6425,2093.0715
2017-05-01,5270.751,2093.1473333333333
2017-06-01,5273.8595,2093.2231666666667
2017-07-01,5276.968,2093.299
2017-08-01,5280.0765,2093.3748333333333
2017-09-01,5283.1849999999995,2093.4506666666666
2017-10-01,5286.2935,2093.5265
2017-11-01,5289.402,2093.6023333333333
2017-12-01,5292.510499999999,2093.6781666666666
2018-01-01,5295.619,2093.754
2018-02-01,5298.335083333333,2094.2439999999997
2018-03-01,5301.051166666666,2094.734
2018-04-01,5303.76725,2095.224
2018-05-01,5306.483333333334,2095.714
2018-06-01,5309.199416666666,2096.2039999999997
2018-07-01,5311.9155,2096.694
2018-08-01,5314.631583333334,2097.184
2018-09-01,5317.347666666667,2097.674
2018-10-01,5320.06375,2098.1639999999998
2018-11-01,5322.779833333334,2098.654
2018-12-01,5325.495916666667,2099.1440000000002
2019-01-01,5328.212,2099.634
2019-02-01,5331.492666666667,2101.197
2019-03-01,5334.7733333333335,2102.76
2019-04-01,5338.054,2104.323
2019-05-01,5341.334666666667,2105.886
2019-06-01,5344.615333333333,2107.449
2019-07-01,5347.896000000001,2109.0119999999997
2019-08-01,5351.176666666667,2110.575
2019-09-01,5354.457333333334,2112.138
2019-10-01,5357.738,2113.701
2019-11-01,5361.018666666667,2115.264
2019-12-01,5364.299333333333,2116.8269999999998
2020-01-01,5367.58,2118.39
2020-02-01,5369.562416666667,2118.24725
2020-03-01,5371.544833333333,2118.1045
2020-04-01,5373.52725,2117.96175
2020-05-01,5375.509666666667,2117.819
2020-06-01,5377.4920833333335,2117.67625
2020-07-01,5379.4745,2117.5335
2020-08-01,5381.456916666666,2117.39075
2020-09-01,5383.439333333333,2117.248
2020-10-01,5385.4217499999995,2117.10525
2020-11-01,5387.404166666666,2116.9625
2020-12-01,5389.386583333333,2116.81975
2021-01-01,5391.369,2116.677
2021-02-01,5394.194083333333,2116.39925
2021-03-01,5397.019166666667,2116.1215
2021-04-01,5399.84425,2115.84375
2021-05-01,5402.669333333333,2115.5660000000003
2021-06-01,5405.494416666666,2115.28825
2021-07-01,5408.3195,2115.0105000000003
2021-08-01,5411.144583333334,2114.73275
2021-09-01,5413.969666666667,2114.455
2021-10-01,5416.79475,2114.17725
2021-11-01,5419.619833333334,2113.8995
2021-12-01,5422.444916666667,2113.6217500000002
2022-01-01,5425.27,2113.344
2022-02-01,5430.579500000001,2113.5597567716095
2022-03-01,5435.889,2113.775513543219
2022-04-01,5441.1985,2113.991270314828
2022-05-01,5446.508000000001,2114.2070270864374
2022-06-01,5451.8175,2114.422783858047
2022-07-01,5457.127,2114.638540629656
2022-08-01,5462.436500000001,2114.8542974012653
2022-09-01,5467.746,2115.0700541728747
2022-10-01,5473.0555,2115.285810944484
2022-11-01,5478.365000000001,2115.5015677160936
2022-12-01,5483.6745,2115.7173244877026
2023-01-01,5488.984,2115.933081259312
2023-02-01,5492.802356482967,2116.1491023569442
2023-03-01,5496.620712965935,2116.365123454576
2023-04-01,5500.439069448903,2116.581144552208
2023-05-01,5504.25742593187,2116.79716564984
2023-06-01,5508.075782414837,2117.013186747472
2023-07-01,5511.894138897805,2117.2292078451037
2023-08-01,5515.712495380772,2117.445228942736
2023-09-01,5519.530851863739,2117.661250040368
2023-10-01,5523.349208346706,2117.8772711379997
2023-11-01,5527.167564829674,2118.093292235632
2023-12-01,5530.985921312642,2118.3093133332636
2024-01-01,5534.804277795609,2118.525334430896
